Channel : 26
128.413394939936	146.184814532837	149.806541913229	149.164338901763	151.426549851735	151.320851173921	148.734663074886	149.164338901763	147.410990092327	132.823190746195	123.490890352285	126.846363763413	140.545366341264	150.658554353877	153.003267938956	157.892368403289	157.892368403289	160.430670384437	163.027605024425	165.680415257809	165.680415257809	168.386460263288	171.143214881572	171.143214881572	173.948268171891	173.948268171891	173.948268171891	173.948268171891	171.840041899436	171.143214881572	171.143214881572	171.143214881572	
127.192767089957	134.736780427617	147.410990092327	149.164338901763	148.734663074886	151.320851173921	149.402141885583	149.164338901763	145	134.647688431699	119.94165248153	125.514939349864	140.064270961584	150.658554353877	153.003267938956	157.892368403289	157.892368403289	160.430670384437	163.027605024425	165.680415257809	165.680415257809	168.386460263288	169.758652209541	171.143214881572	173.948268171891	173.948268171891	172.539850469392	171.143214881572	171.143214881572	171.143214881572	171.143214881572	171.143214881572	
131.734581640509	125.131930377502	145.086181285469	147.434731322033	148.734663074886	148.519359007504	148.519359007504	146.102703602637	144.201248260894	136.565002837477	120.507261192013	120.507261192013	134.647688431699	148.384635323203	153.003267938956	157.26728839781	157.892368403289	160.430670384437	163.027605024425	165.680415257809	165.680415257809	168.386460263288	168.386460263288	171.143214881572	173.242604459758	171.143214881572	171.143214881572	171.143214881572	171.143214881572	171.143214881572	171.143214881572	171.143214881572	
139.086304142428	123.065023463208	136.565002837477	147.410990092327	146.102703602637	145.773797371133	148.519359007504	146.102703602637	146.649241389105	135.151766544134	121.396046064112	119.94165248153	132.823190746195	145.086181285469	149.806541913229	153.05227865014	157.892368403289	160.430670384437	163.027605024425	165.680415257809	165.680415257809	166.207701385947	165.487159622733	168.291413922398	171.143214881572	171.143214881572	171.143214881572	171.143214881572	171.143214881572	171.143214881572	171.143214881572	171.143214881572	
148.384635323203	129.034879005639	129.034879005639	142.835569799683	143.533968105114	146.102703602637	145.663996924429	145.773797371133	143.533968105114	137.29530217746	119.100797646363	119.507321951419	131.095385120911	145.086181285469	149.806541913229	152.269497930479	154.796640790425	157.384878562078	160.031246948838	162.732910009008	162.732910009008	165.487159622733	166.183633369836	168.291413922398	171.143214881572	171.143214881572	171.143214881572	171.143214881572	171.143214881572	171.143214881572	171.143214881572	171.143214881572	
151.238222681966	140.064270961584	123.199025970176	132.823190746195	144.201248260894	143.533968105114	142.863571283935	142.863571283935	140.463518395347	135.092560861063	119.104995697074	116.520384482716	130.268952555857	145.086181285469	149.806541913229	152.269497930479	154.796640790425	157.384878562078	160.031246948838	162.732910009008	162.732910009008	165.487159622733	165.487159622733	168.291413922398	171.143214881572	171.143214881572	171.143214881572	171.143214881572	171.143214881572	171.143214881572	171.143214881572	168.386460263288	
154.201167310757	150.083310198036	125.717938258627	121.202310209006	137.29530217746	141.031911282518	140.121375956704	140.007142674936	137.440896388229	133.003759345366	115.520560940466	115.212846505934	125.80143083447	141.823834386185	149.806541913229	152.269497930479	154.796640790425	157.384878562078	160.031246948838	162.732910009008	162.732910009008	165.487159622733	168.291413922398	168.291413922398	171.143214881572	171.143214881572	171.143214881572	171.143214881572	171.143214881572	168.386460263288	168.386460263288	168.386460263288	
155.415571935376	153.003267938956	132.823190746195	119.205704561485	124.233650835834	138.600144300069	137.440896388229	137.207871494313	137.440896388229	133.003759345366	116.387284528852	111.220501707194	124.233650835834	141.823834386185	146.649241389105	149.164338901763	151.74320413119	157.384878562078	160.031246948838	162.732910009008	162.732910009008	165.487159622733	168.291413922398	168.291413922398	171.143214881572	171.143214881572	168.386460263288	168.386460263288	168.386460263288	168.386460263288	168.386460263288	168.386460263288	
157.892368403289	152.269497930479	145.086181285469	126.530628703093	115.212846505934	125.706006220864	132.909743811355	134.46932735758	133.7348122218	129.807549857472	112.57886124846	111.220501707194	122.155638429014	138.600144300069	146.649241389105	149.164338901763	151.74320413119	154.382641511279	157.079597656729	159.831160916762	160.527256252638	162.634559672906	165.487159622733	165.487159622733	168.386460263288	168.386460263288	168.386460263288	168.386460263288	168.386460263288	168.386460263288	168.386460263288	168.386460263288	
160.430670384437	154.796640790425	149.806541913229	137.29530217746	117.277448812634	113.357840487546	125.099960031968	131.795295818933	128.693434175952	126.65701717631	108.784190027779	107.228727494082	118.532695911297	138.600144300069	143.533968105114	146.102703602637	149.482440440341	154.382641511279	157.079597656729	159.831160916762	162.634559672906	162.634559672906	165.487159622733	165.487159622733	168.386460263288	168.386460263288	168.386460263288	168.386460263288	168.386460263288	165.680415257809	165.680415257809	165.680415257809	
160.031246948838	157.384878562078	152.269497930479	144.201248260894	127.632284317096	111.543713404208	108.784190027779	124.201449266907	125.896783120142	123.555655475579	103.740059764779	103.310212467113	114.934764105557	135.417871789509	140.463518395347	143.836712976903	148.734663074886	151.426549851735	154.175224987674	156.977705423414	159.831160916762	159.831160916762	162.732910009008	162.732910009008	165.680415257809	165.680415257809	165.680415257809	165.680415257809	165.680415257809	165.680415257809	165.680415257809	165.680415257809	
162.732910009008	160.031246948838	154.796640790425	147.898613921835	138.600144300069	119.436175424366	103.043680058507	106.404887105809	120.507261192013	114.86513831446	99.929975482835	99.6092365195116	111.364267159624	132.280006047777	137.440896388229	145.773797371133	148.519359007504	151.320851173921	153.456834321577	156.977705423414	159.831160916762	161.276160668587	162.732910009008	165.680415257809	165.680415257809	165.680415257809	165.680415257809	165.680415257809	165.680415257809	163.027605024425	163.027605024425	163.027605024425	
165.487159622733	160.552172205797	154.382641511279	150.233152133609	143.533968105114	135.417871789509	113.216606555752	99.247166206396	99.0050503762308	103.276328362312	91.0933587041339	92.2279784013506	109.772492000501	131.795295818933	137.207871494313	142.863571283935	145.663996924429	148.519359007504	154.175224987674	154.175224987674	157.079597656729	158.549676757791	160.031246948838	163.027605024425	163.027605024425	163.027605024425	163.027605024425	163.027605024425	163.027605024425	163.027605024425	163.027605024425	163.027605024425	
162.634559672906	159.831160916762	157.079597656729	151.426549851735	146.102703602637	140.463518395347	129.189782877749	105.990565617889	91	77.5241897732572	77.3692445355388	89.0505474435727	110.679718105893	125.896783120142	134.350288425444	140.007142674936	142.863571283935	145.773797371133	151.426549851735	154.382641511279	154.382641511279	157.384878562078	157.384878562078	160.430670384437	160.430670384437	160.430670384437	160.430670384437	160.430670384437	160.430670384437	160.430670384437	160.430670384437	160.430670384437	
165.487159622733	162.634559672906	156.977705423414	154.175224987674	148.519359007504	140.121375956704	134.46932735758	126.150703525585	98.4123975929862	59.4138031100518	32.8937684067971	67.6239602507869	106.667708328247	123.036579926459	131.552270980018	134.46932735758	140.121375956704	143.087385887086	148.734663074886	151.74320413119	151.74320413119	154.796640790425	157.892368403289	157.892368403289	160.430670384437	160.430670384437	160.430670384437	160.430670384437	160.430670384437	160.430670384437	157.892368403289	157.892368403289	
162.732910009008	162.732910009008	159.831160916762	155.569919971696	151.320851173921	145.663996924429	137.207871494313	128.693434175952	117.379725676967	72.1248916810278	11.4017542509914	39.8246155034798	88.5098864534352	117.923704148063	126.150703525585	132.548104475319	138.408814748194	141.992957571846	143.533968105114	149.164338901763	152.269497930479	152.269497930479	155.415571935376	157.892368403289	157.892368403289	157.892368403289	157.892368403289	157.892368403289	157.892368403289	157.892368403289	157.892368403289	157.892368403289	
165.680415257809	162.732910009008	159.831160916762	157.079597656729	151.426549851735	145.773797371133	137.207871494313	131.552270980018	120.507261192013	91.706052144883	51.0881590977792	50.6951674225463	83.2946576918352	98.2344135219425	117.345643293648	129.807549857472	135.417871789509	141.031911282518	144.201248260894	146.649241389105	149.806541913229	153.003267938956	154.806330619907	155.415571935376	155.415571935376	155.415571935376	155.415571935376	155.415571935376	155.415571935376	155.415571935376	155.415571935376	155.415571935376	
165.680415257809	163.027605024425	160.031246948838	154.382641511279	151.74320413119	148.734663074886	143.087385887086	134.825813552153	116.249731182485	94.9210198006743	88.283633817373	86.6833317310773	93.7763296360014	95.2575456328789	100.129915609672	110.136279218067	120.307938225206	131.764942226679	139.520607796841	141.823834386185	147.410990092327	150.658554353877	150.658554353877	150.658554353877	153.003267938956	153.003267938956	153.003267938956	153.003267938956	153.003267938956	153.003267938956	153.003267938956	153.003267938956	
166.066251839439	163.027605024425	160.430670384437	157.384878562078	151.74320413119	149.164338901763	143.533968105114	135.417871789509	114.934764105557	99.6092365195116	99.929975482835	114.808536267997	120.241423810599	111.830228471554	107.563934476199	107.563934476199	111.220501707194	117.277448812634	122.776219195738	132.823190746195	142.021125189177	144.585614775468	146.184814532837	148.384635323203	148.384635323203	148.384635323203	150.658554353877	150.658554353877	150.658554353877	150.658554353877	150.658554353877	150.658554353877	
163.517583152394	163.517583152394	160.430670384437	157.892368403289	152.269497930479	149.806541913229	144.201248260894	133.962681370597	112.57886124846	103.043680058507	108.747413762351	123.555655475579	128.693434175952	128.817700647077	129.807549857472	122.188379152847	117.652029306765	116.558997936667	119	119.507321951419	125.928551170892	129.034879005639	133.154046127033	136.41847382228	138.195513675372	140.545366341264	144.062486442516	146.184814532837	146.184814532837	144.585614775468	146.184814532837	146.184814532837	
